loading word embeddings...
Loaded word embeddings from cache.
 [===============-------------------------] ...Epoch 6, Loss: 0.5854
 
 [===============-------------------------] ...Epoch 6, Loss: 0.5798
 
 [================------------------------] ...Epoch 6, Loss: 0.6606
 
 [================------------------------] ...Epoch 6, Loss: 0.5631
 
 [=================-----------------------] ...Epoch 6, Loss: 0.5134
 
 [=================-----------------------] ...Epoch 6, Loss: 0.6055
 
 [==================----------------------] ...Epoch 6, Loss: 0.5149
 
 [==================----------------------] ...Epoch 6, Loss: 0.5775
 
 [===================---------------------] ...Epoch 6, Loss: 0.5334
 
 [===================---------------------] ...Epoch 6, Loss: 0.5420
 
 [====================--------------------] ...Epoch 6, Loss: 0.5633
 
 [====================--------------------] ...Epoch 6, Loss: 0.5684
 
 [=====================-------------------] ...Epoch 6, Loss: 0.5739
 
 [======================------------------] ...Epoch 6, Loss: 0.5618
 
 [======================------------------] ...Epoch 6, Loss: 0.5392
 
 [=======================-----------------] ...Epoch 6, Loss: 0.5341
 
 [=======================-----------------] ...Epoch 6, Loss: 0.5460
 
 [========================----------------] ...Epoch 6, Loss: 0.5551
 
 [========================----------------] ...Epoch 6, Loss: 0.6062
 
 [=========================---------------] ...Epoch 6, Loss: 0.5541
 
 [=========================---------------] ...Epoch 6, Loss: 0.5178
 
 [==========================--------------] ...Epoch 6, Loss: 0.5148
 
 [==========================--------------] ...Epoch 6, Loss: 0.5603
 
 [===========================-------------] ...Epoch 6, Loss: 0.5887
 
 [===========================-------------] ...Epoch 6, Loss: 0.4810
 
 [============================------------] ...Epoch 6, Loss: 0.5522
 
 [============================------------] ...Epoch 6, Loss: 0.5147
 
 [=============================-----------] ...Epoch 6, Loss: 0.5099
 
 [=============================-----------] ...Epoch 6, Loss: 0.6034
 
 [==============================----------] ...Epoch 6, Loss: 0.6075
 
 [==============================----------] ...Epoch 6, Loss: 0.5365
 
 [===============================---------] ...Epoch 6, Loss: 0.5340
 
 [===============================---------] ...Epoch 6, Loss: 0.4934
 
 [================================--------] ...Epoch 6, Loss: 0.4943
 
 [================================--------] ...Epoch 6, Loss: 0.5235 best model!

 
 [=---------------------------------------] ...Epoch 7, Loss: 0.5388
 
 [=---------------------------------------] ...Epoch 7, Loss: 0.5464
 
 [==--------------------------------------] ...Epoch 7, Loss: 0.5113
 
 [==--------------------------------------] ...Epoch 7, Loss: 0.5165
 
 [===-------------------------------------] ...Epoch 7, Loss: 0.5293
 
 [===-------------------------------------] ...Epoch 7, Loss: 0.4855
 
 [====------------------------------------] ...Epoch 7, Loss: 0.5781
 
 [====------------------------------------] ...Epoch 7, Loss: 0.5192
 
 [=====-----------------------------------] ...Epoch 7, Loss: 0.4846
 
 [=====-----------------------------------] ...Epoch 7, Loss: 0.4637
 
 [======----------------------------------] ...Epoch 7, Loss: 0.5361
 
 [======----------------------------------] ...Epoch 7, Loss: 0.5093
 
 [=======---------------------------------] ...Epoch 7, Loss: 0.4835
 
 [=======---------------------------------] ...Epoch 7, Loss: 0.5166
 
 [========--------------------------------] ...Epoch 7, Loss: 0.6165
 
 [========--------------------------------] ...Epoch 7, Loss: 0.5191
 
 [=========-------------------------------] ...Epoch 7, Loss: 0.5432
 
 [=========-------------------------------] ...Epoch 7, Loss: 0.5271
 
 [==========------------------------------] ...Epoch 7, Loss: 0.5125
 
 [==========------------------------------] ...Epoch 7, Loss: 0.5080
 
 [===========-----------------------------] ...Epoch 7, Loss: 0.4923
 
 [===========-----------------------------] ...Epoch 7, Loss: 0.4922
 
 [============----------------------------] ...Epoch 7, Loss: 0.5632
 
 [============----------------------------] ...Epoch 7, Loss: 0.6333
 
 [=============---------------------------] ...Epoch 7, Loss: 0.5385
 
 [=============---------------------------] ...Epoch 7, Loss: 0.5187
 
 [==============--------------------------] ...Epoch 7, Loss: 0.5501
 
 [==============--------------------------] ...Epoch 7, Loss: 0.5130
 
 [===============-------------------------] ...Epoch 7, Loss: 0.5028
 
 [===============-------------------------] ...Epoch 7, Loss: 0.5862
 
 [================------------------------] ...Epoch 7, Loss: 0.5100
 
 [================------------------------] ...Epoch 7, Loss: 0.5447
 
 [=================-----------------------] ...Epoch 7, Loss: 0.5377
 
 [=================-----------------------] ...Epoch 7, Loss: 0.5405
 
 [==================----------------------] ...Epoch 7, Loss: 0.5067
 
 [==================----------------------] ...Epoch 7, Loss: 0.6082
 
 [===================---------------------] ...Epoch 7, Loss: 0.5078
 
 [===================---------------------] ...Epoch 7, Loss: 0.6251
 
 [====================--------------------] ...Epoch 7, Loss: 0.4842
 
 [====================--------------------] ...Epoch 7, Loss: 0.5750
 
 [=====================-------------------] ...Epoch 7, Loss: 0.6315
 
 [======================------------------] ...Epoch 7, Loss: 0.6041
 
 [======================------------------] ...Epoch 7, Loss: 0.5215
 
 [=======================-----------------] ...Epoch 7, Loss: 0.5690
 
 [=======================-----------------] ...Epoch 7, Loss: 0.6463
 
 [========================----------------] ...Epoch 7, Loss: 0.5527
 
 [========================----------------] ...Epoch 7, Loss: 0.5340
 
 [=========================---------------] ...Epoch 7, Loss: 0.5867
 
 [=========================---------------] ...Epoch 7, Loss: 0.5251
 
 [==========================--------------] ...Epoch 7, Loss: 0.4860
 
 [==========================--------------] ...Epoch 7, Loss: 0.5423
 
 [===========================-------------] ...Epoch 7, Loss: 0.4415
 
 [===========================-------------] ...Epoch 7, Loss: 0.5257
 
 [============================------------] ...Epoch 7, Loss: 0.5603
 
 [============================------------] ...Epoch 7, Loss: 0.4651
 
 [=============================-----------] ...Epoch 7, Loss: 0.5954
 
 [=============================-----------] ...Epoch 7, Loss: 0.5303
 
 [==============================----------] ...Epoch 7, Loss: 0.5197
 
 [==============================----------] ...Epoch 7, Loss: 0.5328
 
 [===============================---------] ...Epoch 7, Loss: 0.5799
 
 [===============================---------] ...Epoch 7, Loss: 0.5626
 
 [================================--------] ...Epoch 7, Loss: 0.5343
 
 [================================--------] ...Epoch 7, Loss: 0.5666 best model!

 
 [=---------------------------------------] ...Epoch 8, Loss: 0.5588
 
 [=---------------------------------------] ...Epoch 8, Loss: 0.5016
 
 [==--------------------------------------] ...Epoch 8, Loss: 0.4442
 
 [==--------------------------------------] ...Epoch 8, Loss: 0.5330
 
 [===-------------------------------------] ...Epoch 8, Loss: 0.5168
 
 [===-------------------------------------] ...Epoch 8, Loss: 0.4779
 
 [====------------------------------------] ...Epoch 8, Loss: 0.5120
 
 [====------------------------------------] ...Epoch 8, Loss: 0.5714
 
 [=====-----------------------------------] ...Epoch 8, Loss: 0.5913
 
 [=====-----------------------------------] ...Epoch 8, Loss: 0.5408
 
 [======----------------------------------] ...Epoch 8, Loss: 0.4636
 
 [======----------------------------------] ...Epoch 8, Loss: 0.5011
 
 [=======---------------------------------] ...Epoch 8, Loss: 0.4739
 
 [=======---------------------------------] ...Epoch 8, Loss: 0.5173
 
 [========--------------------------------] ...Epoch 8, Loss: 0.4846
 
 [========--------------------------------] ...Epoch 8, Loss: 0.5658
 
 [=========-------------------------------] ...Epoch 8, Loss: 0.5376
 
 [=========-------------------------------] ...Epoch 8, Loss: 0.4985
 
 [==========------------------------------] ...Epoch 8, Loss: 0.6201
 
 [==========------------------------------] ...Epoch 8, Loss: 0.5297
 
 [===========-----------------------------] ...Epoch 8, Loss: 0.5372
 
 [===========-----------------------------] ...Epoch 8, Loss: 0.5887
 
 [============----------------------------] ...Epoch 8, Loss: 0.6030
 
 [============----------------------------] ...Epoch 8, Loss: 0.5406
 
 [=============---------------------------] ...Epoch 8, Loss: 0.4662
 
 [=============---------------------------] ...Epoch 8, Loss: 0.5583
 
 [==============--------------------------] ...Epoch 8, Loss: 0.4701
 
 [==============--------------------------] ...Epoch 8, Loss: 0.5008
 
 [===============-------------------------] ...Epoch 8, Loss: 0.4893
 
 [===============-------------------------] ...Epoch 8, Loss: 0.4771
 
 [================------------------------] ...Epoch 8, Loss: 0.5416
 
 [================------------------------] ...Epoch 8, Loss: 0.4730
 
 [=================-----------------------] ...Epoch 8, Loss: 0.4686
 
 [=================-----------------------] ...Epoch 8, Loss: 0.5427
 
 [==================----------------------] ...Epoch 8, Loss: 0.5936
 
 [==================----------------------] ...Epoch 8, Loss: 0.5637
 
 [===================---------------------] ...Epoch 8, Loss: 0.5829
 
 [===================---------------------] ...Epoch 8, Loss: 0.4311
 
 [====================--------------------] ...Epoch 8, Loss: 0.5159
 
 [====================--------------------] ...Epoch 8, Loss: 0.5185
 
 [=====================-------------------] ...Epoch 8, Loss: 0.4783
 
 [======================------------------] ...Epoch 8, Loss: 0.5367
 
 [======================------------------] ...Epoch 8, Loss: 0.5516
 
 [=======================-----------------] ...Epoch 8, Loss: 0.4742
 
 [=======================-----------------] ...Epoch 8, Loss: 0.6238
 
 [========================----------------] ...Epoch 8, Loss: 0.6047
 
 [========================----------------] ...Epoch 8, Loss: 0.5536
 
 [=========================---------------] ...Epoch 8, Loss: 0.5763
 
 [=========================---------------] ...Epoch 8, Loss: 0.5295
 
 [==========================--------------] ...Epoch 8, Loss: 0.5048
 
 [==========================--------------] ...Epoch 8, Loss: 0.5736
 
 [===========================-------------] ...Epoch 8, Loss: 0.4936
 
 [===========================-------------] ...Epoch 8, Loss: 0.6011
 
 [============================------------] ...Epoch 8, Loss: 0.5399
 
 [============================------------] ...Epoch 8, Loss: 0.5022
 
 [=============================-----------] ...Epoch 8, Loss: 0.4851
 
 [=============================-----------] ...Epoch 8, Loss: 0.5053
 
 [==============================----------] ...Epoch 8, Loss: 0.5577
 
 [==============================----------] ...Epoch 8, Loss: 0.4463
 
 [===============================---------] ...Epoch 8, Loss: 0.5474
 
 [===============================---------] ...Epoch 8, Loss: 0.5329
 
 [================================--------] ...Epoch 8, Loss: 0.5136
 
 [================================--------] ...Epoch 8, Loss: 0.4919
 
 [=---------------------------------------] ...Epoch 9, Loss: 0.4601
 
 [=---------------------------------------] ...Epoch 9, Loss: 0.5335
 
 [==--------------------------------------] ...Epoch 9, Loss: 0.5331
 
 [==--------------------------------------] ...Epoch 9, Loss: 0.5134
 
 [===-------------------------------------] ...Epoch 9, Loss: 0.5736
 
 [===-------------------------------------] ...Epoch 9, Loss: 0.4784
 
 [====------------------------------------] ...Epoch 9, Loss: 0.5793
 
 [====------------------------------------] ...Epoch 9, Loss: 0.4943
 
 [=====-----------------------------------] ...Epoch 9, Loss: 0.4660
 
 [=====-----------------------------------] ...Epoch 9, Loss: 0.6199
 
 [======----------------------------------] ...Epoch 9, Loss: 0.5547
 
 [======----------------------------------] ...Epoch 9, Loss: 0.5387
 
 [=======---------------------------------] ...Epoch 9, Loss: 0.5572
 
 [=======---------------------------------] ...Epoch 9, Loss: 0.4970
 
 [========--------------------------------] ...Epoch 9, Loss: 0.5656
